IMU_0,IMU_1,IMU_2,IMU_3,IMU_4,IMU_5,IMU_6,IMU_7,IMU_8,IMU_9,IMU_10,IMU_11,Label
65.78239440917969,82.56961059570312,991.2012939453125,16473.625,-2252.25,-17790.5,211.01119995117188,93.73259735107422,975.951171875,14248.5,-343.875,-20441.75,None
238.2172088623047,38.41780090332031,972.3644409179688,10682.0,12231.625,9048.375,379.63958740234375,66.06300354003906,928.3223876953125,10769.5,14105.875,6978.125,None
232.3734130859375,56.47380447387695,981.2459716796875,-6161.75,35272.125,13343.75,373.8689880371094,83.72860717773438,943.3284301757812,-7220.5,33248.25,14671.125,None
164.37059020996094,120.58480072021484,1200.38232421875,29683.5,15546.125,25459.875,339.4649963378906,143.95999145507812,1165.1121826171875,31598.0,18101.125,20343.75,None
127.50221252441406,158.05099487304688,1213.03369140625,58212.0,-24332.0,31699.5,302.6698303222656,177.2781982421875,1181.8629150390625,64631.875,-19022.5,21269.5,None
172.5080108642578,176.3266143798828,1055.5318603515625,51082.5,-15797.25,45257.625,317.260986328125,196.61520385742188,1023.9093627929688,58423.75,-12727.75,36295.0,None
515.5598754882812,129.7347869873047,1070.659912109375,63735.0,-38474.625,-17829.875,661.2643432617188,191.85720825195312,986.5408325195312,64687.0,-36518.125,-32503.625,None
614.9531860351562,62.329803466796875,994.3732299804688,82170.375,5985.0,-139584.375,730.0723266601562,137.23779296875,895.1871948242188,58880.5,12138.0,-152759.25,None
98.14899444580078,140.00721740722656,735.855224609375,60603.375,21752.5,-119314.125,181.6092071533203,151.62159729003906,719.2022705078125,37344.125,32185.125,-125124.125,None
-556.246826171875,372.75885009765625,345.2966003417969,-70561.75,46711.875,53723.25,-530.34619140625,295.0203552246094,453.4496154785156,-66979.5,48471.5,67017.125,None
-344.6255798339844,384.78802490234375,795.0374145507812,-91489.125,102440.625,138213.25,-247.15982055664062,339.2942199707031,862.9425659179688,-78207.5,98385.0,155866.375,None
119.1817855834961,302.14520263671875,1189.072998046875,-17323.25,17222.625,78610.875,286.0046081542969,322.5802001953125,1165.9906005859375,-5350.625,17171.0,79201.5,None
228.0058135986328,237.9731903076172,1093.095703125,20692.0,-20128.5,-4150.125,367.42742919921875,266.2406311035156,1052.542724609375,21791.875,-17973.375,-7944.125,None
91.69519805908203,270.5350036621094,951.1242065429688,364.0,-29583.75,7596.75,210.6330108642578,280.28277587890625,935.9840087890625,4774.0,-30423.75,6444.375,None
176.5095977783203,290.177001953125,1017.45556640625,19904.5,-17836.0,-21422.625,299.4367980957031,311.7953796386719,989.9202880859375,19099.5,-17394.125,-26187.0,None
242.53598022460938,290.2989807128906,1077.052490234375,53196.5,-37129.75,-56943.25,372.7344055175781,321.60418701171875,1035.6336669921875,47938.625,-32466.0,-66772.125,None
191.7840118408203,325.8376159667969,1017.9923706054688,72092.125,-30862.125,-78772.75,306.8421936035156,350.56695556640625,985.8331298828125,61698.0,-21398.125,-90727.0,None
