IMU_0,IMU_1,IMU_2,IMU_3,IMU_4,IMU_5,IMU_6,IMU_7,IMU_8,IMU_9,IMU_10,IMU_11,Label
1080.4075927734375,189.07559204101562,329.5951843261719,26887.875,-8175.125,-39861.5,1080.395263671875,323.0315856933594,158.18521118164062,21232.75,-5892.25,-44984.625,something
1110.0413818359375,210.07180786132812,323.29998779296875,31625.125,-15628.375,-59236.625,1105.6859130859375,346.7362060546875,147.6444091796875,23947.875,-13226.5,-64790.25,something
1101.733154296875,252.50341796875,319.408203125,33621.875,-23438.625,-66437.0,1093.412841796875,386.9596252441406,147.4248046875,26089.0,-20616.75,-72466.625,something
1099.8787841796875,267.8753967285156,316.76080322265625,34629.875,-24296.125,-67503.625,1089.5087890625,401.90460205078125,144.5821990966797,27017.375,-21491.75,-73689.875,something
1087.0687255859375,325.727783203125,282.5398254394531,34619.375,-27249.25,-71297.625,1064.09619140625,456.26776123046875,112.70359802246094,26497.625,-24258.5,-77375.375,something
1052.9697265625,364.04803466796875,226.5418243408203,29155.0,-34962.375,-69382.25,1017.50439453125,488.6831970214844,63.1472053527832,21994.875,-32336.5,-74368.0,something
1037.268310546875,375.9674377441406,205.1796112060547,26415.375,-35434.0,-68969.25,997.0572509765625,498.26019287109375,44.4567985534668,19379.5,-33163.375,-73440.5,something
936.7526245117188,420.76580810546875,125.07440185546875,15419.25,-44141.125,-58564.625,881.6085815429688,529.3946533203125,-17.738798141479492,10960.25,-43050.0,-61124.875,something
886.9156494140625,442.4940490722656,84.0823974609375,8624.0,-48922.125,-50218.0,824.0612182617188,544.1566162109375,-49.65400314331055,6076.0,-48416.375,-51840.25,something
865.4923706054688,452.2173767089844,66.80720520019531,4859.75,-49094.5,-46636.625,798.6730346679688,551.0374145507812,-62.866607666015625,2965.375,-48962.375,-47666.5,something
804.3094482421875,486.57257080078125,35.758201599121094,-3080.875,-40612.25,-34941.375,727.9618530273438,578.2677612304688,-82.70380401611328,-3797.5,-41176.625,-34683.25,something
794.4517822265625,502.31060791015625,27.26700210571289,-4718.0,-32321.625,-33526.5,714.4686279296875,592.3222045898438,-88.82820129394531,-5880.0,-33079.375,-33012.875,something
785.7044677734375,516.5114135742188,19.61760139465332,-5966.625,-15799.0,-34815.375,700.7924194335938,605.75439453125,-94.51339721679688,-8928.5,-17533.25,-34020.0,something
774.8829956054688,539.2034301757812,2.281400203704834,-5316.5,-1632.75,-37623.25,684.6273803710938,627.9218139648438,-112.03260803222656,-10529.75,-2790.375,-37152.5,something
780.8975830078125,555.1732177734375,-22.716400146484375,-8508.5,10347.75,-44182.25,683.6514282226562,643.6354370117188,-136.93280029296875,-16381.75,9080.75,-43371.125,something
802.4061889648438,577.5845947265625,-44.542198181152344,-12770.625,24488.625,-60981.375,697.9376220703125,668.6453857421875,-162.34539794921875,-24717.0,22779.75,-58723.0,something
814.0449829101562,592.5418090820312,-52.20379638671875,-16152.5,25557.0,-75697.125,704.1351928710938,684.5420532226562,-170.36080932617188,-30694.125,24458.875,-72935.625,something
776.2493896484375,623.7982788085938,-34.19660186767578,-22501.5,21475.125,-90639.5,665.96142578125,711.7601928710938,-143.02059936523438,-38418.625,18405.625,-85798.125,something
674.867431640625,669.4383544921875,29.76799964904785,-22475.25,5256.125,-88722.375,575.291015625,747.3964233398438,-63.696205139160156,-35672.0,1826.125,-83679.75,something
530.9439697265625,729.5721435546875,124.00080871582031,-16378.25,871.5,-72641.625,445.4098205566406,792.9756469726562,51.752403259277344,-26697.125,-1344.875,-68736.5,something
440.85919189453125,770.0640869140625,201.38540649414062,-3246.25,3167.5,-56559.125,369.0256042480469,824.3662109375,139.01901245117188,-12488.875,2828.875,-55457.5,something
370.4407653808594,800.75927734375,259.4940185546875,13246.625,5610.5,-40621.0,305.73199462890625,848.2537841796875,205.9726104736328,5633.25,7726.25,-42182.875,something
300.5226135253906,822.76806640625,281.8931884765625,33722.5,10211.25,-16678.375,238.97360229492188,862.0032348632812,236.11880493164062,28523.25,14495.25,-22007.125,something
282.06402587890625,812.2637939453125,225.72439575195312,44502.5,10045.875,7166.25,212.243408203125,848.3026123046875,186.0377960205078,42490.0,15737.75,92.75,something
323.2878112792969,782.3372192382812,116.05860900878906,38367.875,11637.5,23380.0,239.74221801757812,819.7545776367188,72.431396484375,39888.625,16302.125,17679.375,something
376.51641845703125,760.767578125,51.2765998840332,30265.375,15168.125,28013.125,284.5039978027344,802.686767578125,1.6957992315292358,32145.75,18599.875,23224.25,something
476.3855895996094,735.2818603515625,-11.2239990234375,18765.25,18282.25,27069.0,373.56402587890625,787.485595703125,-74.35899353027344,20833.75,20188.875,23541.875,something
543.558837890625,726.0220947265625,-30.792800903320312,11970.0,15631.875,22342.25,437.7726135253906,785.3506469726562,-105.38360595703125,13633.375,16902.375,19989.375,something
630.6668701171875,726.3392333984375,-32.69599914550781,4337.375,10350.375,14378.875,521.3670654296875,796.013427734375,-120.5604019165039,5459.125,10622.5,13209.0,something
705.5626220703125,739.8202514648438,-14.078798294067383,743.75,2324.875,4576.25,595.2379760742188,819.0958251953125,-113.9113998413086,1517.25,2268.875,4242.875,something
742.4066162109375,753.9478759765625,2.1837995052337646,1013.25,-2674.0,-2628.5,632.3137817382812,838.1522216796875,-104.2367935180664,1256.5,-2731.75,-3073.875,something
774.9805908203125,776.4690551757812,16.26259994506836,3630.375,-10605.0,-13082.125,664.1558227539062,865.05322265625,-96.12379455566406,3073.0,-10626.0,-14035.0,something
780.5316162109375,796.3550415039062,21.020601272583008,6727.875,-19640.25,-23030.0,668.3159790039062,885.5980224609375,-92.47599792480469,5414.5,-19333.125,-24732.75,something
773.5044555664062,805.68798828125,24.046199798583984,9744.875,-23917.25,-29733.375,660.4957885742188,894.0037841796875,-88.54759979248047,7828.625,-23359.875,-32113.375,something
757.4370727539062,811.3121948242188,20.679000854492188,11627.0,-28290.5,-37186.625,641.9152221679688,897.2366943359375,-89.75540161132812,8678.25,-27434.75,-39890.375,something
707.3682250976562,816.9119873046875,15.04259967803955,11999.75,-30616.25,-46528.125,592.0172119140625,896.6389770507812,-86.87620544433594,7746.375,-29253.0,-49186.375,something
664.2412109375,819.7424926757812,11.651000022888184,12404.0,-30546.25,-51750.125,548.9755859375,894.5040283203125,-82.86239624023438,7408.625,-28941.5,-54497.625,something
639.9144287109375,821.1942138671875,8.46679973602295,12273.625,-30326.625,-54316.5,523.3311767578125,892.8204345703125,-82.20359802246094,6780.375,-28776.125,-56861.0,shake
509.71600341796875,833.6260986328125,-2.708400011062622,9160.375,-23099.125,-58142.875,392.8399963378906,890.1364135742188,-70.85760498046875,2498.125,-21349.125,-59506.125,shake
437.3334045410156,843.6300659179688,4.1967997550964355,10662.75,-13368.25,-57085.875,319.98162841796875,892.0885009765625,-52.03300094604492,3198.125,-10914.75,-58381.75,shake
353.0191955566406,854.6588745117188,12.858799934387207,13626.375,461.125,-52948.875,235.52102661132812,893.7598876953125,-29.426401138305664,5389.125,3291.75,-54431.125,shake
205.82620239257812,871.1287841796875,22.387001037597656,20003.375,24325.0,-33037.375,93.52520751953125,894.0769653320312,3.391599178314209,12126.625,28007.0,-35359.625,shake
44.44459915161133,880.6326293945312,14.00560188293457,25913.125,51910.25,9458.75,-65.14799499511719,884.6951904296875,21.118200302124023,21482.125,56978.25,6524.0,shake
18.23900032043457,880.1690673828125,11.45580005645752,27036.625,59661.0,21582.75,-90.59719848632812,881.2425537109375,22.643198013305664,23477.125,63424.375,18116.0,shake
-20.862003326416016,872.3244018554688,2.866999626159668,27307.875,73835.125,54318.25,-126.36759948730469,868.4447021484375,19.95920181274414,27206.375,75214.125,50661.625,shake
-21.703800201416016,847.5584106445312,20.752201080322266,30259.25,85096.375,88428.375,-121.01180267333984,843.5079956054688,38.027400970458984,33742.625,87002.125,83484.625,shake
-5.002000331878662,816.4849853515625,49.25139617919922,36515.5,90150.375,112488.25,-94.42799377441406,813.5692138671875,64.00120544433594,43596.0,93268.875,106838.375,shake
52.52100372314453,736.4285888671875,110.15380859375,53005.75,89873.0,157164.875,-19.20279884338379,743.2972412109375,113.21600341796875,66773.0,96706.75,147794.5,shake
281.17340087890625,591.5780029296875,140.82461547851562,81286.625,73171.0,193641.875,228.21322631835938,627.6412353515625,104.05379486083984,101719.625,83640.375,179142.25,shake
586.0513916015625,477.7764587402344,65.1968002319336,80169.25,56851.375,180600.875,526.9668579101562,547.31640625,-21.020605087280273,99752.625,66957.625,165608.625,shake
1109.638916015625,317.7367858886719,-96.58740234375,52703.0,30926.0,108436.125,1025.519775390625,444.33624267578125,-264.26422119140625,63586.25,37043.125,96650.75,shake
1551.3031005859375,208.3394012451172,-272.88958740234375,7852.25,-3797.5,3837.75,1437.7454833984375,380.07879638671875,-507.00762939453125,7245.875,-4144.0,-184.625,shake
1701.9365234375,180.059814453125,-347.5657958984375,-30520.0,-21730.625,-65163.875,1573.1290283203125,366.29278564453125,-602.3994750976562,-38962.875,-27165.25,-62313.125,shake
1677.817138671875,178.04681396484375,-329.9123840332031,-63238.875,-47922.875,-127830.5,1554.04833984375,362.09600830078125,-581.9522705078125,-76625.5,-57197.0,-117985.875,shake
1526.0614013671875,208.1686248779297,-255.3582305908203,-84430.5,-66640.875,-171270.75,1409.600341796875,377.35821533203125,-480.2164611816406,-101142.125,-78337.875,-156692.375,shake
1453.9105224609375,224.3214111328125,-220.75900268554688,-89276.25,-68980.625,-184687.125,1338.91357421875,386.3130187988281,-432.7705993652344,-107437.75,-80464.125,-169080.625,shake
1031.0220947265625,331.5594177246094,-60.158203125,-95522.875,-44851.625,-220134.25,941.4617919921875,447.2032775878906,-208.57119750976562,-121119.25,-56845.25,-201828.375,shake
582.7207641601562,458.02459716796875,64.30619812011719,-86757.125,-17203.375,-211122.625,505.94622802734375,526.564208984375,-13.505403518676758,-114762.375,-27981.625,-194372.5,shake
418.155029296875,507.20281982421875,101.51619720458984,-82439.0,-10606.75,-196624.75,345.10137939453125,558.8941650390625,50.239601135253906,-109315.5,-20711.25,-181309.625,shake
-165.52960205078125,716.2742309570312,253.47940063476562,-58953.125,5160.75,-110429.375,-212.9265899658203,704.3304443359375,291.9582214355469,-73227.875,-1649.375,-97985.125,shake
-360.9369812011719,803.7848510742188,335.43902587890625,-38683.75,1904.875,-62961.5,-399.22064208984375,771.90625,404.47882080078125,-45681.125,-2536.625,-54236.875,shake
-583.5870361328125,907.50927734375,448.48419189453125,7884.625,10665.375,19009.375,-602.7654418945312,849.6690673828125,548.634033203125,11426.625,11452.875,18695.25,shake
-634.6195678710938,919.306640625,466.1497497558594,31383.625,23885.75,61123.125,-651.6142578125,855.1834106445312,573.9978637695312,37443.875,27796.125,53527.25,shake
-614.7457885742188,880.9132080078125,465.2103576660156,62129.375,43718.5,125653.5,-620.0284423828125,817.5951538085938,569.7156372070312,78233.75,49647.5,114090.375,shake
-568.2149658203125,850.9011840820312,456.4629821777344,75028.625,42236.25,147802.375,-574.6932373046875,794.4761962890625,555.7466430664062,93679.25,49859.25,133629.125,shake
-73.41958618164062,686.21337890625,227.51779174804688,88726.75,-2498.125,197143.625,-116.1073989868164,683.724609375,260.506591796875,121004.625,8197.875,180029.5,shake
319.2252197265625,600.227783203125,63.28139114379883,74352.25,-29871.625,176755.25,258.2373962402344,640.7318115234375,34.586997985839844,107705.5,-20958.875,163408.875,shake
754.91162109375,521.7940063476562,-121.03620910644531,55972.875,-47040.0,127484.875,656.128173828125,609.4876098632812,-218.9534149169922,82048.75,-38953.25,112940.625,shake
959.9447021484375,490.58636474609375,-227.07861328125,40901.0,-50604.75,91009.625,835.1510009765625,599.88623046875,-354.26361083984375,59897.25,-42540.75,79044.875,shake
1432.90234375,429.22039794921875,-479.49658203125,-28805.0,-18530.75,-68937.75,1260.5162353515625,584.4654541015625,-686.750244140625,-37256.625,-20684.125,-66841.25,shake
1429.583740234375,426.04840087890625,-478.55718994140625,-42772.625,2038.75,-128022.125,1251.219970703125,581.8179931640625,-685.066650390625,-62640.375,-2180.5,-123128.25,shake
1188.7923583984375,454.84039306640625,-406.5162048339844,-59277.75,10819.375,-177045.75,1017.2116088867188,585.4535522460938,-572.3995971679688,-85998.5,2763.25,-165400.375,shake
920.08740234375,500.4562072753906,-304.3899841308594,-61965.75,8345.75,-182244.125,768.5145874023438,603.5217895507812,-428.61041259765625,-89014.625,138.25,-169840.125,shake
491.2452087402344,600.2522583007812,-123.34197998046875,-54432.875,2214.625,-165967.375,373.7835998535156,658.0313720703125,-180.93820190429688,-78134.875,-4772.25,-154229.25,shake
350.20098876953125,638.6700439453125,-64.91620635986328,-49910.875,1799.0,-155653.75,245.5250244140625,680.698974609375,-102.47999572753906,-72534.0,-4610.375,-144248.125,shake
-172.97158813476562,798.636474609375,123.81781005859375,-25964.75,3428.25,-92820.875,-242.682373046875,782.6422119140625,163.1994171142578,-39665.5,364.875,-85857.625,shake
-445.6416015625,897.1636962890625,201.8734130859375,-6682.375,5706.75,-33082.875,-501.21258544921875,849.9495849609375,281.734619140625,-11642.75,5559.75,-29381.625,shake
-563.4814453125,943.0478515625,224.72402954101562,5027.75,10882.375,7354.375,-618.2716064453125,882.2064208984375,322.27520751953125,5385.625,12053.125,7891.625,shake
-632.5455932617188,968.8264770507812,224.99240112304688,17813.25,24585.75,60685.625,-695.204833984375,900.4576416015625,337.30560302734375,25704.0,27445.25,59232.25,shake
-613.9772338867188,949.2088012695312,212.4508056640625,26416.25,34126.75,108645.25,-672.1712646484375,879.7908325195312,321.94580078125,40156.375,38653.125,104902.0,shake
-496.05206298828125,887.07421875,218.5264129638672,37288.125,40067.125,155477.875,-547.8287963867188,831.6497192382812,308.6600341796875,57019.375,45492.125,148209.25,shake
-349.5422058105469,826.6232299804688,224.89480590820312,47772.375,35336.875,180277.125,-394.52362060546875,788.9862670898438,289.44500732421875,71839.25,42063.0,171269.0,shake
-25.4126033782959,720.15380859375,195.309814453125,61467.0,15494.5,199039.75,-77.9823989868164,722.2034301757812,207.0950164794922,90482.875,23162.125,186743.375,shake
240.35220336914062,646.0631713867188,147.16860961914062,67213.125,-3038.875,193196.5,182.76820373535156,679.2105712890625,114.0090103149414,96553.625,4848.375,179227.125,shake
684.3712158203125,538.6055908203125,1.915400743484497,65048.375,-30558.5,157299.625,608.1456298828125,620.2479858398438,-107.09159851074219,90280.75,-24157.0,141204.875,shake
1117.959228515625,446.6664123535156,-200.7021942138672,40143.25,-52230.5,85708.875,1001.7908325195312,573.936767578125,-373.8323974609375,56381.5,-47371.625,73346.0,shake
1426.7047119140625,370.0381774902344,-388.033203125,4625.25,-49918.75,-849.625,1281.890625,527.454833984375,-606.3765869140625,8233.75,-50472.625,-5441.625,shake
1528.2330322265625,330.9859924316406,-484.0472106933594,-25185.125,-44847.25,-58497.25,1358.0185546875,497.34515380859375,-710.6622314453125,-30008.125,-47571.125,-56483.0,shake
1486.447998046875,304.4388122558594,-511.277587890625,-61045.25,-37980.25,-124299.0,1307.449462890625,466.393798828125,-722.67919921875,-75012.875,-45800.125,-114752.75,shake
1356.5911865234375,308.6722106933594,-461.0257873535156,-74767.875,-39666.375,-156283.75,1191.17138671875,456.73138427734375,-654.3470458984375,-92182.125,-49471.625,-142716.875,shake
1032.437255859375,361.6446228027344,-310.5144348144531,-83182.75,-43317.75,-181044.5,893.6134033203125,475.9342346191406,-454.23040771484375,-104067.25,-53796.75,-166144.125,shake
770.0396728515625,425.32861328125,-187.5506134033203,-78505.0,-40754.0,-182532.875,659.6905517578125,511.5948181152344,-293.7760314941406,-100137.625,-50431.5,-168204.75,shake
634.241455078125,463.2950134277344,-129.78359985351562,-75271.0,-36577.625,-181214.25,533.5548095703125,535.043212890625,-217.0258026123047,-97141.625,-45224.375,-167006.0,shake
23.485010147094727,655.7622680664062,89.49920654296875,-57147.125,-13313.125,-143272.5,-53.08221435546875,662.6063842773438,102.90699768066406,-74963.875,-20311.375,-130491.375,shake
-129.85678100585938,707.5756225585938,146.94900512695312,-48248.375,-8123.5,-124215.0,-198.7379913330078,698.3524169921875,184.85440063476562,-63371.875,-13937.0,-112600.25,shake
-520.6837768554688,837.4080200195312,280.89276123046875,-11837.0,4985.75,-53708.375,-569.9351806640625,787.473388671875,378.82220458984375,-18152.75,3212.125,-49358.75,shake
-801.4789428710938,911.3643798828125,341.40478515625,23752.75,13684.125,33287.625,-834.7850341796875,828.6727294921875,481.24114990234375,29370.25,15804.25,30476.25,shake
-877.70458984375,914.89013671875,349.17620849609375,47139.75,22274.875,95798.5,-896.8707885742188,821.70654296875,499.78515625,61490.625,28183.75,89266.625,shake
-707.5511474609375,831.0029296875,300.71783447265625,83835.5,29588.125,175542.5,-732.7076416015625,758.7545776367188,424.2793884277344,106318.625,39294.5,160316.625,shake
-379.3955993652344,742.6627197265625,158.9416046142578,87207.75,11233.25,196388.5,-428.14678955078125,704.7940673828125,232.6295928955078,114993.375,23289.0,180971.875,shake
62.2932014465332,655.6035766601562,-8.308199882507324,74235.875,-12508.125,181091.75,-9.01580810546875,665.9248046875,-3.9283995628356934,102704.0,-116.375,167821.5,shake
569.38623046875,576.6818237304688,-178.8885955810547,57731.625,-26868.625,127766.625,458.9395446777344,642.9521484375,-254.16259765625,80660.125,-15686.125,115512.25,shake
1341.7437744140625,481.98541259765625,-552.4769897460938,-13321.0,-27733.125,-53555.25,1145.885009765625,625.1646728515625,-744.2244262695312,-17438.75,-24973.375,-53938.5,shake
1380.405517578125,470.0293884277344,-602.911865234375,-51887.5,13326.25,-165864.125,1172.895751953125,617.2345581054688,-801.2349853515625,-78149.75,9167.375,-159636.75,shake
-69.41801452636719,621.7730102539062,-163.76060485839844,-58185.75,16105.25,-132435.625,-185.4644012451172,618.2593994140625,-127.9657974243164,-76748.0,11089.75,-119022.75,shake
-479.20379638671875,691.6546630859375,-13.8714017868042,-38405.5,11695.25,-62288.625,-565.6041870117188,644.2942504882812,84.99739074707031,-46317.25,9340.625,-53808.125,shake
-899.1400146484375,771.6988525390625,165.57839965820312,-2285.5,17751.125,56089.25,-945.6829833984375,678.8690185546875,326.6549987792969,6484.625,19113.5,58401.0,shake
-963.9586791992188,784.8992919921875,211.19418334960938,10999.625,22582.875,94799.25,-992.93359375,684.517578125,378.6758117675781,26700.625,24158.75,94897.25,shake
-682.2850341796875,730.828857421875,183.58560180664062,56112.875,5101.25,209440.875,-704.6475830078125,660.6544189453125,294.1907958984375,87464.125,8978.375,196688.625,shake
88.62078857421875,644.72119140625,-38.06399917602539,40073.25,-17122.0,179761.75,15.835607528686523,656.9822387695312,-45.152198791503906,69300.875,-14191.625,168673.75,shake
906.9235229492188,565.03076171875,-290.0428161621094,7969.5,-14658.875,53916.625,760.4869384765625,665.1683959960938,-420.607177734375,16357.25,-14806.75,48759.375,shake
1283.708251953125,532.6641845703125,-439.60260009765625,-25391.625,52.5,-51936.5,1095.3526611328125,671.9515991210938,-620.5042114257812,-34107.5,-2499.875,-50795.5,shake
1319.0396728515625,529.7971801757812,-469.3096618652344,-58080.75,34228.25,-186199.125,1106.174072265625,672.9642333984375,-647.5393676757812,-89335.75,26047.875,-175908.25,shake
736.8433837890625,577.1942138671875,-326.1426086425781,-58414.125,33982.375,-203400.75,568.4833984375,658.5803833007812,-417.33758544921875,-91885.5,24528.0,-191628.5,shake
209.97421264648438,633.2654418945312,-183.52459716796875,-47441.625,21399.0,-154770.0,79.43421936035156,658.0191650390625,-196.07839965820312,-72251.375,12726.0,-145823.125,shake
-512.3145751953125,724.777587890625,23.09459114074707,-22852.375,15538.25,-42710.5,-585.4291381835938,670.4509887695312,118.48640441894531,-29744.75,11795.0,-36540.875,shake
-836.3343505859375,767.3311767578125,132.577392578125,-4419.625,22430.625,39090.625,-878.0949096679688,676.6607666015625,273.36541748046875,-473.375,22475.25,41498.625,shake
-988.7611083984375,779.5799560546875,210.3889923095703,13775.125,37163.0,112544.25,-1016.2233276367188,672.2443237304688,374.0032043457031,25978.75,40146.75,109345.25,shake
-871.6168823242188,725.680419921875,249.8682098388672,39410.0,47672.625,196843.5,-893.0765380859375,632.8993530273438,396.2803955078125,63957.25,54560.625,192605.875,shake
-562.2125854492188,661.4351806640625,197.11538696289062,42218.75,37690.625,225716.75,-574.0709838867188,603.99755859375,284.54058837890625,71720.25,43645.0,216851.25,shake
213.097412109375,568.8005981445312,55.00980758666992,34314.875,15661.625,194122.25,168.25021362304688,598.3734130859375,19.788394927978516,59906.875,21727.125,180385.625,shake
503.20123291015625,543.2171630859375,-8.600992202758789,28733.25,11277.0,162012.375,441.76202392578125,604.4368286132812,-89.23080444335938,50040.375,16582.125,150298.75,shake
1451.2755126953125,480.9728088378906,-261.6412048339844,-15347.5,-6513.5,-21013.125,1323.175537109375,643.90380859375,-487.3045959472656,-19347.125,-6068.125,-25377.625,shake
1583.5234375,476.01959228515625,-289.84759521484375,-23794.75,-8997.625,-69742.75,1434.5125732421875,653.1636962890625,-528.1380004882812,-36273.125,-9851.625,-73194.625,shake
1664.2386474609375,472.83538818359375,-295.3132019042969,-32900.0,-10412.5,-154931.0,1502.478759765625,658.9708251953125,-542.9122314453125,-55566.875,-13160.0,-149504.25,shake
1202.322265625,483.1688537597656,-179.03500366210938,-38075.625,-20449.625,-225749.125,1063.30322265625,619.2232666015625,-348.8102111816406,-69320.125,-24220.875,-217294.875,shake
361.49822998046875,553.1358642578125,10.626203536987305,-25931.5,-33212.375,-191106.125,280.2583923339844,596.055419921875,-30.768402099609375,-50240.75,-37860.375,-183752.625,shake
-95.41619873046875,614.6116333007812,99.7228012084961,-15872.5,-30660.0,-142963.625,-152.73179626464844,606.9378051757812,127.4655990600586,-33301.625,-33668.25,-138145.0,shake
-703.7325439453125,708.1246337890625,180.9503936767578,-1779.75,-22452.5,-40841.5,-729.1817626953125,631.2158203125,299.98577880859375,-4825.625,-23629.375,-37232.125,shake
-989.2736206054688,751.3248291015625,207.83920288085938,5240.375,-12311.25,35769.125,-1013.3564453125,641.0612182617188,372.23419189453125,12340.125,-10833.375,35708.75,shake
-1136.1982421875,765.7330322265625,219.7464141845703,11961.25,14714.0,105426.125,-1162.28173828125,638.01123046875,410.2615661621094,27041.0,17153.5,104632.5,shake
-1092.705322265625,722.67919921875,240.9256134033203,24864.0,46095.0,189268.625,-1115.0677490234375,601.6796875,425.8043518066406,50084.125,50335.25,187432.0,shake
-504.10406494140625,584.2579956054688,200.10440063476562,43538.25,36846.25,247801.75,-511.41180419921875,533.4816284179688,281.649169921875,76912.5,42902.125,240877.875,shake
5.514391899108887,522.5626220703125,134.74899291992188,43423.625,14244.125,225670.375,-13.517614364624023,531.6272583007812,133.28500366210938,75425.0,20560.75,216090.875,shake
813.6668090820312,462.85577392578125,-46.42100524902344,34385.75,-9799.125,134750.0,742.1991577148438,561.3829956054688,-173.64260864257812,52870.125,-4025.875,123978.75,shake
1449.115966796875,447.00799560546875,-271.9258117675781,-3276.0,-14693.875,-2929.5,1312.402587890625,610.7564697265625,-490.31805419921875,-3981.25,-14259.0,-8383.375,shake
1615.389892578125,457.01202392578125,-344.8940124511719,-23102.625,-6965.0,-89766.25,1440.4173583984375,636.6204223632812,-579.2926025390625,-36633.625,-8571.5,-89530.0,shake
1583.035400390625,468.19940185546875,-372.0268249511719,-37744.0,1739.5,-149573.375,1398.2054443359375,641.9152221679688,-599.7154541015625,-60877.25,-3297.0,-143955.0,shake
1276.1444091796875,492.5506286621094,-292.7511901855469,-54551.0,-6104.875,-197571.5,1115.6900634765625,633.1678466796875,-475.0923767089844,-82406.625,-13255.375,-186024.125,shake
1122.180419921875,506.4585876464844,-235.533203125,-53187.75,-9839.375,-202002.5,974.8043823242188,631.1427001953125,-395.0360107421875,-81760.0,-16647.75,-191543.625,shake
389.88763427734375,596.1041870117188,-17.385005950927734,-37851.625,-18152.75,-174044.5,294.8251647949219,643.2572021484375,-69.13741302490234,-61869.5,-22787.625,-168070.875,shake
-20.971790313720703,659.5807495117188,73.41960144042969,-29624.0,-20328.875,-132518.75,-98.7712173461914,661.0692138671875,87.99860382080078,-46851.0,-23153.375,-127086.75,shake
-413.3116149902344,723.3745727539062,148.669189453125,-17513.125,-12107.375,-73031.0,-476.15386962890625,680.9064331054688,226.4197998046875,-26507.25,-13509.125,-69182.75,shake
-841.7389526367188,790.2916259765625,208.7419891357422,-3243.625,9457.875,27118.0,-890.33154296875,698.4500122070312,355.28839111328125,1328.25,11130.875,29858.5,shake
-1031.510009765625,805.0048217773438,259.54278564453125,11775.75,30807.875,125723.5,-1055.153564453125,691.0079956054688,435.6741638183594,29732.5,33927.25,124905.375,shake
-962.8483276367188,770.2348022460938,283.8695983886719,28807.625,42421.75,182544.25,-966.0936279296875,664.2900390625,441.85955810546875,53757.375,46835.25,178503.5,shake
-458.86639404296875,672.1712646484375,203.2154083251953,37037.0,25057.375,221224.5,-473.54302978515625,622.8222045898438,278.355224609375,67039.0,26248.25,210294.875,shake
78.59239196777344,610.3904418945312,115.54618835449219,33252.625,3777.375,193314.625,36.36815643310547,620.7604370117188,107.70161437988281,61293.75,3968.125,183246.0,shake
651.5409545898438,559.7359619140625,3.842999219894409,25858.875,-5360.25,127004.5,575.3275756835938,633.424072265625,-93.02499389648438,45201.625,-6690.25,119903.875,shake
1359.1654052734375,516.3284301757812,-191.51559448242188,-1666.875,-11287.5,-15785.0,1207.4339599609375,666.9130859375,-391.15643310546875,-4955.125,-14749.875,-18428.375,shake
1554.121337890625,517.3654174804688,-254.4920196533203,-19793.375,-9125.375,-112911.75,1376.8675537109375,689.1292724609375,-479.7406311035156,-35826.0,-12116.125,-107958.375,shake
