IMU_0,IMU_1,IMU_2,IMU_3,IMU_4,IMU_5,IMU_6,IMU_7,IMU_8,IMU_9,IMU_10,IMU_11,Label
125.2330093383789,253.71121215820312,-932.03125,9160.375,2140.25,3985.625,-61.52459716796875,270.1080017089844,-932.78759765625,9783.375,3397.625,2261.875,something
111.6666030883789,210.3280029296875,-941.1202392578125,-5277.125,-3934.0,2305.625,-57.364402770996094,222.7598114013672,-942.0230712890625,-4839.625,-4912.25,3160.5,something
106.82320404052734,208.010009765625,-940.0833129882812,-7164.5,-1987.125,2177.0,-62.51279830932617,219.7586212158203,-940.2785034179688,-6662.25,-4469.5,3500.0,something
103.9684066772461,205.8994140625,-938.4362182617188,-7245.0,1155.875,2734.375,-65.46520233154297,217.6724090576172,-938.2288818359375,-6694.625,-1641.5,4184.25,something
105.1030044555664,205.41140747070312,-935.349609375,-3199.0,5037.375,3069.5,-64.87959289550781,218.0261993408203,-935.50830078125,-2700.25,2813.125,3677.625,something
108.6654052734375,209.8034210205078,-937.6310424804688,-812.0,5722.5,3114.125,-62.37860107421875,223.0281982421875,-938.4484252929688,-344.75,3973.375,3175.375,something
119.6820068359375,223.1380157470703,-946.7566528320312,-825.125,-4410.0,2734.375,-53.314002990722656,236.6800079345703,-948.5501098632812,425.25,-4557.0,2402.75,something
125.08659362792969,230.848388671875,-952.2100830078125,-2039.625,-15061.375,2066.75,-49.666202545166016,244.439208984375,-954.4669799804688,41.125,-14356.125,1553.125,something
123.76899719238281,238.65640258789062,-959.96923828125,-3260.25,-22555.75,1499.75,-53.5946044921875,251.8079833984375,-961.6649169921875,-531.125,-21646.625,1057.0,something
121.3778076171875,243.14599609375,-961.60400390625,-4257.75,-25583.25,1160.25,-57.15700149536133,255.6387939453125,-962.6531372070312,-1237.25,-24703.875,782.25,something
112.8865966796875,243.42660522460938,-958.3466796875,-4893.0,-20735.75,1093.75,-66.69740295410156,255.51681518554688,-958.4807739257812,-2362.5,-20828.5,977.375,something
108.6166000366211,244.47579956054688,-954.4547729492188,-6468.0,-8035.125,-1554.0,-71.54080200195312,256.297607421875,-953.8570556640625,-5601.75,-9384.375,-1119.125,something
107.01839447021484,244.59780883789062,-950.8801879882812,-7538.125,-3969.875,-2577.75,-72.9072036743164,256.334228515625,-950.1238403320312,-7052.5,-6161.75,-1952.125,something
103.89520263671875,242.8166046142578,-946.3660888671875,-7154.875,-2743.125,-4055.625,-75.1520004272461,254.638427734375,-945.3902587890625,-7141.75,-4826.5,-3415.125,something
95.86759948730469,246.56198120117188,-944.6824951171875,-7130.375,-2399.25,-6148.625,-83.43580627441406,257.26141357421875,-942.6207885742188,-7456.75,-4877.25,-5432.0,something
88.07179260253906,254.4919891357422,-944.6826171875,-9567.25,-1863.75,-6814.5,-92.21980285644531,264.0567932128906,-941.3642578125,-9828.0,-4923.625,-5223.75,something
76.2011947631836,272.30401611328125,-945.8904418945312,-15932.0,-6587.0,-5184.375,-106.45719909667969,279.8191833496094,-940.41259765625,-15596.875,-8686.125,-2818.375,something
61.390403747558594,285.4921875,-944.70703125,-24673.25,11750.375,508.375,-126.79460144042969,289.64019775390625,-935.7522583007812,-25503.625,11061.75,5163.375,something
53.936195373535156,280.53900146484375,-924.357421875,-23423.75,34795.25,9904.125,-132.01620483398438,285.6629943847656,-914.4631958007812,-25996.25,35112.0,14690.375,something
61.695396423339844,269.10760498046875,-908.4119873046875,-15418.375,29582.875,11116.0,-118.34001159667969,276.9888000488281,-901.43359375,-17038.0,27239.625,14095.375,something
76.18899536132812,246.81820678710938,-906.4234619140625,-2204.125,-2554.125,6524.0,-97.55120086669922,258.6278076171875,-903.9957275390625,-1701.0,-4767.875,6749.75,something
81.70339965820312,241.010986328125,-916.4273681640625,3169.25,-29468.25,1861.125,-90.42640686035156,254.34561157226562,-914.8170776367188,5901.875,-31901.625,366.625,something
70.56480407714844,242.8532257080078,-930.9576416015625,5716.375,-59367.0,-233.625,-102.5531997680664,254.34561157226562,-926.7608642578125,11767.0,-61241.25,-2702.0,something
48.3120002746582,249.2338104248047,-943.03564453125,5390.0,-60970.875,4643.625,-131.747802734375,257.5419921875,-934.0930786132812,12775.0,-63790.125,1883.0,something
21.130401611328125,262.32440185546875,-951.0022583007812,4492.25,-32243.75,14574.875,-167.00579833984375,266.33819580078125,-934.6785888671875,10306.625,-32123.0,11876.375,something
17.994998931884766,273.32879638671875,-965.3372192382812,-2772.875,-11615.625,13131.125,-177.88819885253906,274.84161376953125,-948.1351318359375,188.125,-11119.5,12015.5,something
17.494800567626953,275.72003173828125,-996.36181640625,-17112.375,33148.5,5367.25,-192.35739135742188,273.6947937011719,-976.6832275390625,-20364.75,35857.5,7774.375,something
20.642398834228516,283.7232360839844,-1019.26123046875,-28547.75,85840.125,-1696.625,-198.84779357910156,281.0513916015625,-994.9832153320312,-39364.5,87567.375,5003.25,something
32.80580139160156,287.29779052734375,-990.34716796875,-30946.125,121442.125,-8426.25,-174.39898681640625,288.10296630859375,-964.1416015625,-45171.875,116710.125,-1365.0,something
53.3994026184082,287.5540466308594,-948.0009765625,-24645.25,110273.625,-15066.625,-141.23939514160156,293.44659423828125,-925.5407104492188,-38342.5,105973.875,-9057.125,something
75.49360656738281,290.55523681640625,-897.4442138671875,-13158.25,85447.25,-18998.0,-105.20059967041016,301.48638916015625,-880.4251708984375,-24926.125,79480.625,-15633.625,something
