AccelNorm_0,GyroNorm_0,AccelNorm_1,GyroNorm_1,AccelNorm_2,GyroNorm_2,AccelNorm_3,GyroNorm_3,Label
0.5046707987785339,0.08408506959676743,0.6352197527885437,0.5849913954734802,0.49378669261932373,0.015075217932462692,0.494581013917923,0.0987209901213646,something
0.5075178146362305,0.0835367813706398,0.5511999726295471,0.8192005157470703,0.49308231472969055,0.010984067805111408,0.49136224389076233,0.07288739085197449,something
0.5071853399276733,0.07819152623414993,0.5233221054077148,0.9475200176239014,0.4930388629436493,0.010939639061689377,0.49349814653396606,0.06741812080144882,something
0.5066750049591064,0.07901693880558014,0.2998178005218506,0.8377720713615417,0.4929238557815552,0.012523780576884747,0.49272942543029785,0.06766898930072784,something
0.5072519779205322,0.07916221022605896,0.29402971267700195,0.8104594349861145,0.49222004413604736,0.015872590243816376,0.4917183518409729,0.08042632043361664,something
0.5150604248046875,0.0844089686870575,0.27179011702537537,0.6690059304237366,0.4922180473804474,0.011317607015371323,0.49360305070877075,0.1342584490776062,something
0.528714120388031,0.08714822679758072,0.2862151861190796,0.43693995475769043,0.49238821864128113,0.012793831527233124,0.49690374732017517,0.11739623546600342,something
0.5241824984550476,0.14849966764450073,0.26326388120651245,0.876497209072113,0.49250492453575134,0.013887407258152962,0.5000621676445007,0.019465642049908638,something
0.5227182507514954,0.12045201659202576,0.2922409772872925,0.7933608889579773,0.4922230541706085,0.010643595829606056,0.49681392312049866,0.018873021006584167,something
0.5224775075912476,0.10985434800386429,0.34278205037117004,0.7476432919502258,0.49218860268592834,0.007552984170615673,0.49635079503059387,0.01604023389518261,something
0.5169935822486877,0.10696052014827728,0.5629884600639343,0.23530606925487518,0.4925679564476013,0.013043142855167389,0.4976809024810791,0.027886535972356796,something
0.5069838166236877,0.10733480006456375,0.5385013222694397,0.3104073405265808,0.49255967140197754,0.007183531299233437,0.49788859486579895,0.009002725593745708,something
0.5073749423027039,0.12528632581233978,0.5691733360290527,0.12294293195009232,0.4931861162185669,0.010102324187755585,0.495641827583313,0.026521626859903336,something
0.510837733745575,0.13992932438850403,0.5513179302215576,0.22959664463996887,0.4927063584327698,0.023588694632053375,0.49526455998420715,0.028355957940220833,something
0.5117743015289307,0.09756539016962051,0.47671398520469666,0.08477339148521423,0.49221205711364746,0.014150463975965977,0.49764153361320496,0.043187178671360016,something
0.5177707076072693,0.07397012412548065,0.4799237549304962,0.08256947249174118,0.49241918325424194,0.00949297659099102,0.49740904569625854,0.047244783490896225,something
0.5108566880226135,0.084495410323143,0.49074387550354004,0.05300335958600044,0.4925287663936615,0.011606244370341301,0.4966685175895691,0.033991582691669464,something
0.5060911774635315,0.05915326252579689,0.4985242784023285,0.18813465535640717,0.4924403429031372,0.012576380744576454,0.49656206369400024,0.02036595717072487,something
0.5090391635894775,0.08733246475458145,0.4760041832923889,0.1671161949634552,0.49217867851257324,0.010680656880140305,0.4966634511947632,0.01105570513755083,something
0.509364902973175,0.09445144981145859,0.48373013734817505,0.17037877440452576,0.4917687475681305,0.005125206429511309,0.49614018201828003,0.012871854938566685,something
0.5102333426475525,0.09914473444223404,0.4879540205001831,0.16860662400722504,0.49224740266799927,0.006356192287057638,0.496391236782074,0.008122222498059273,something
0.5098937153816223,0.06118938326835632,0.5106959939002991,0.1522442102432251,0.4931270182132721,0.003663175506517291,0.496631383895874,0.009794834069907665,something
0.510276734828949,0.0489746555685997,0.4877045750617981,0.10671015828847885,0.4919699728488922,0.005264481995254755,0.4956611394882202,0.02513786219060421,something
0.5173830389976501,0.07619283348321915,0.4877524971961975,0.07802338898181915,0.49190595746040344,0.03551739454269409,0.4959825277328491,0.029935458675026894,something
0.501186192035675,0.10330601781606674,0.49630796909332275,0.1377173513174057,0.4931585192680359,0.026477325707674026,0.49652016162872314,0.014591759070754051,something
0.5010267496109009,0.1202334389090538,0.47384124994277954,0.10650026798248291,0.4923713505268097,0.015100335702300072,0.4977630376815796,0.02019239403307438,something
